UserID,Item1,Item2
2578,1642,1474
1509,2030,3214
885,2047,2934
3737,2073,3374
3651,1072,1570
1830,175,457
3819,779,791
498,3172,1350
1995,9,1222
4183,431,3500
4652,1344,1970
3975,2794,40
3288,218,97
5713,3061,170
3365,2990,624
4522,1367,510
3426,2963,3146
4382,3607,266
4487,3222,1805
408,3632,2010
5814,429,2596
290,3203,828
2016,1453,1645
4890,3426,3635
291,1153,1037
3907,2862,1858
4739,2760,582
5671,2168,457
5900,859,607
4661,828,1972
4358,3653,452
4021,2675,2421
623,380,374
5081,1375,299
4355,1972,3304
887,690,3155
5,3301,26
3787,1984,2436
5552,1816,1145
4799,554,3118
157,1015,3246
6015,3204,1128
5368,2915,1910
3929,2714,320
2801,1730,2453
1381,1103,1439
824,2426,1022
5056,3677,2809
559,3125,827
4133,1043,2897
4109,3172,457
2517,630,151
2298,1204,1723
5585,2573,2473
840,1117,612
1094,2560,710
5619,3188,424
2996,3235,2460
4784,3062,3585
1499,2643,3429
2295,655,538
3212,2920,3101
260,361,3127
4020,1957,1888
509,1892,3459
2275,2356,3346
4572,428,2762
5640,599,3675
296,1134,1883
2481,2854,3593
692,1563,1471
4481,1245,463
591,2307,2272
5901,3396,3701
894,3091,1821
3864,1291,658
1593,301,1153
3716,769,3309
1024,1741,2008
4593,2131,4
2253,2462,2198
1584,1381,606
2232,127,2094
2510,1091,3698
4395,1258,2648
5556,3016,3228
5549,3106,3598
380,119,2192
2960,2540,669
5930,782,138
627,2102,3364
899,2012,3532
1594,1117,1806
2215,3432,692
3764,2444,406
3297,1690,2436
927,2537,3415
3592,2520,3646
5564,3062,1043
1802,1639,1099
4056,1653,2604
4293,190,1381
2791,1563,2590
3826,1669,1876
103,2362,1631
3384,2522,1886
362,1235,877
3986,2410,1932
4399,2996,800
601,2184,3390
4767,405,1540
5109,904,3598
4272,1979,2431
455,3541,300
1818,2914,2433
5378,1285,2605
1823,814,2941
5094,3003,1744
776,3137,1346
2881,2404,278
545,1849,2972
1618,469,2097
2604,3338,562
3944,2921,966
1387,2499,163
3407,3574,1631
1623,433,3597
2196,3238,1164
3030,678,1507
5715,515,3284
971,1880,173
955,446,2431
2612,398,405
198,2727,1378
5218,2766,479
2188,1469,2422
953,462,3005
910,160,3294
3936,1291,305
272,75,2904
5285,1975,932
2767,761,2725
1150,2162,3235
4190,2929,995
4604,2270,3163
5752,2848,3652
4214,1173,408
1807,2880,40
4480,306,1002
4135,2610,2890
5766,2425,3240
5603,2185,3541
1556,281,2808
3913,962,90
5483,129,1111
3706,2394,2204
5274,1918,814
1191,1424,3031
294,541,134
3502,2859,3062
3247,2524,1482
2546,1393,3373
374,3638,299
2410,2411,3020
979,11,2661
1015,3414,3503
2236,2465,1602
453,2889,2469
991,1755,3342
2584,2102,3439
1061,935,1703
1796,2230,436
5260,1438,589
2696,3333,1076
5887,1764,1045
3918,2741,2292
1296,1880,2314
3950,1111,3505
190,170,2481
194,328,1729
2008,550,3488
5074,1213,241
3033,3633,1782
3888,3509,1083
838,302,1828
4826,2901,3433
1089,1802,995
5311,2273,3040
5347,3278,3497
500,3353,2306
4748,1360,653
5942,2290,1080
4716,721,2064
5205,1631,1137
237,303,2013
1824,1996,2764
1446,3390,2645
3593,2108,639
5520,2091,2705
5346,2024,274
3305,2829,3407
3427,428,108
3058,1568,157
1228,1486,306
3401,315,745
2240,3001,2473
5634,1563,2211
2373,1902,3350
5750,397,388
3336,2851,358
1794,1309,2983
720,1022,531
4356,1990,1003
3689,2727,1652
3566,3309,507
5837,498,320
882,2676,49
3345,3124,3575
5786,192,1387
4256,369,1693
2964,2104,521
3158,2462,3195
1925,3613,2380
604,98,706
4274,2169,3321
3293,734,1524
2476,1856,724
5452,834,1095
96,642,1867
4169,2240,2524
4982,3510,669
4989,3023,161
4509,1598,419
1098,1288,1669
2267,1833,3273
2224,3635,2256
700,3163,3100
1991,583,2980
3721,3344,1121
624,1677,1749
1989,435,1678
3085,507,1366
5481,726,2043
2048,3408,2696
3458,286,21
1662,1432,124
1605,2513,2939
2124,1858,639
3934,1522,196
4025,814,664
3862,2432,1344
5038,2659,639
49,2687,1941
2190,2559,1100
484,2435,2432
2827,2793,2428
5612,3663,127
1756,2407,615
4592,3066,236
1328,532,1406
2138,856,1246
2420,35,1118
3183,997,2751
2040,3541,3606
3577,2437,2580
3725,299,3121
2433,556,2200
5023,2270,684
3392,2102,2662
3263,3213,3651
2321,3604,167
1695,835,1622
3891,1692,2858
3125,1942,1
2195,3393,1452
5758,2717,2871
3536,782,2996
4166,2011,45
5049,3636,3003
527,1879,1626
3444,14,3088
1264,3640,900
4033,979,2381
3910,1703,2898
4239,2321,52
618,891,2530
4635,1165,3145
2913,2020,366
3867,1840,706
1718,3571,620
3380,1474,1253
5990,2225,1081
2397,311,2239
2187,2795,1040
1876,1111,3688
187,2697,260
2322,3653,1486
1927,3301,2407
433,3365,530
1597,3157,2830
2957,1157,473
1837,2273,1645
4689,3429,163
2716,1089,3474
2326,3003,61
598,129,2956
4785,2681,560
3624,1879,2417
1921,3549,1794
3304,71,2407
3691,2760,904
2280,367,1833
4489,271,3521
3834,2453,713
370,1646,1900
84,336,209
206,368,2643
3036,3513,1175
4171,1689,2580
2063,2190,628
6000,1364,214
3060,3158,2630
3507,64,1990
1953,3532,223
4490,420,2732
242,2559,854
3531,1005,1708
5902,1883,2402
1112,528,1
1070,3320,733
871,2401,155
4496,3288,2984
4992,3587,2099
322,3329,948
5403,3014,1167
4331,463,962
5701,3066,37
2771,797,602
1994,350,13
2227,3521,3137
1144,2769,1486
4249,3158,385
4687,3373,1992
5154,531,2064
1528,3128,2283
4539,1450,2110
2159,3497,2652
1238,477,777
438,690,1810
4682,1296,3665
3509,557,1422
470,907,1689
2781,2099,1140
3018,1867,366
6039,2814,198
2402,1254,3055
2505,3193,1939
224,2619,3091
3193,104,2712
5280,982,3373
3821,1461,1390
2842,1886,3028
1019,2786,1308
1438,1259,517
6022,3587,2529
4464,2978,2517
2208,2799,706
3327,2413,3598
1444,460,1803
2467,1707,1871
2140,1382,2697
3411,683,161
4925,2464,2765
5270,439,919
2714,1039,3541
3654,1815,767
3091,2524,183
2549,3292,3481
1481,802,266
2260,2865,638
2005,54,1382
1920,993,3567
2640,171,177
1206,2112,224
244,3012,2409
1084,1568,2584
1319,645,3215
107,2740,497
3987,772,448
4046,2186,3587
2770,2985,1069
1867,736,1692
2691,1524,2347
3321,3003,2645
625,948,3147
1028,1630,312
3313,497,708
4101,2350,1058
4563,233,3422
3438,2014,2681
1576,3023,17
5579,3048,1337
1475,320,2623
2128,1830,1453
1707,71,1751
1416,3595,333
3663,3536,3433
3538,2084,1577
2808,1040,3324
5589,1615,914
2017,542,2670
490,405,3312
5078,223,3001
2567,1225,3067
5487,904,2338
3175,158,467
4128,782,1637
3206,184,2653
5030,247,1023
5166,266,40
5649,321,2456
884,1253,473
285,274,2312
1760,238,751
4889,1880,1547
1030,56,459
441,1958,129
3800,459,1357
5370,2524,2862
5360,1473,2957
2654,942,127
5105,520,1202
329,955,2090
3859,2748,119
851,359,298
3143,1497,241
1286,2087,486
3309,602,567
4469,2608,119
160,2096,3430
5981,399,1022
1033,565,1984
1931,79,2261
4289,1739,2535
3112,883,3335
907,2117,1384
3467,795,851
3448,2885,1874
716,1273,533
1361,1420,1011
789,741,2350
2559,1557,1318
4041,786,1313
2279,2625,129
3636,2013,3015
1812,2334,14
1877,2115,3117
4883,1677,591
1840,2381,3523
5616,1784,3705
743,3067,241
4573,1512,3277
5375,829,326
5934,1993,2783
27,532,9
874,523,1095
83,2443,2981
5647,3312,929
2607,920,1972
202,3292,1484
4072,1291,2272
120,2246,919
1795,1751,406
3897,1495,1081
3747,1959,1596
5438,1711,289
2312,127,303
4364,2575,75
252,2080,2078
5227,1265,1824
4324,1310,2349
3973,1591,1669
758,3143,3639
271,3235,1864
3355,1688,2543
3254,56,2530
1240,2455,827
568,988,1579
1123,2524,2457
2174,3494,2595
212,1372,2215
3043,630,1392
5791,2013,3498
1417,3620,2971
3094,2982,3118
4804,3532,662
503,1693,2681
4161,634,456
1934,3146,3011
5400,939,2557
216,2777,567
1311,3150,406
6005,2669,570
1026,1934,2572
2213,1088,189
1066,926,3619
5833,1903,2447
3786,299,1113
5432,433,3677
4378,3229,609
2489,3280,1994
1870,854,2310
5003,3111,1285
1429,1666,3675
1655,1024,2581
4259,2760,3536
3280,3599,3635
3532,353,2448
4040,540,565
4284,3051,854
4917,1162,1056
3480,3675,3220
5998,1310,1942
945,436,1829
3161,62,2642
1115,1083,3546
1822,838,1045
273,398,409
647,3464,3137
5625,259,2211
3299,2789,278
5793,1608,1253
143,996,102
5602,685,776
3388,2590,2372
5072,3418,359
1211,473,1250
215,3252,726
5198,3666,1620
403,71,2313
1363,1906,1584
3396,1383,1824
5717,3357,2581
4332,1568,75
3228,1391,2793
3795,2863,2797
2206,2610,1631
1136,2997,3321
3272,3536,1715
5282,218,2547
5263,1288,154
632,405,828
864,1218,2344
4904,2820,671
532,1476,1572
2325,3018,3581
5748,1874,1100
1081,1616,463
371,290,1424
2669,3015,1373
2580,1036,2211
3629,3660,1317
5289,1689,3419
3360,218,1299
1532,410,1683
1424,2924,3251
2702,406,2191
4964,2375,645
2026,1285,2602
1612,1301,2304
2731,2458,2270
2500,2410,1521
1008,1742,1486
2596,44,1902
1752,2401,3522
4341,1410,353
4335,235,2032
2362,1565,353
4124,2116,249
173,1486,2142
536,170,1332
2528,274,321
4290,3319,2998
737,2734,2922
5214,100,1900
2438,2500,2602
5466,338,39
4187,1170,928
4477,2750,124
4053,2441,1743
4064,1654,271
2725,1380,31
3943,125,835
1176,1743,3324
3368,136,1570
1337,3525,241
4012,282,3137
5666,1601,2025
2007,149,307
970,1852,1735
3124,1898,3345
782,3018,415
4721,707,1662
5760,804,3196
5011,3384,838
806,446,3118
4587,601,2611
4824,2099,2427
4348,1162,1112
1014,1419,3109
4406,697,1388
1996,389,2065
4216,2287,2794
3865,497,746
1685,3436,2913
1166,3254,2646
1402,2865,3235
3295,2987,2208
2733,1962,803
4643,1178,751
2894,3079,170
3391,3476,414
860,814,3235
4948,2941,1802
5479,738,958
4143,1670,814
3923,3115,964
3184,2713,1036
2469,2654,1973
2436,759,2705
1999,3148,2530
4004,197,1670
5725,1729,3698
4650,2643,2545
2002,1838,202
5812,2566,1399
4926,3124,2960
4699,2600,1661
5813,2123,28
1025,2689,220
2914,372,3275
389,133,2705
4588,861,3003
5502,3061,371
2368,2151,2375
2655,2681,2261
4669,2042,1175
2734,2730,1765
3613,2717,2255
2867,1601,2872
2012,1329,2792
5845,1109,1319
4350,1022,1360
5155,3070,1611
5962,2603,1584
356,1662,2931
1540,3053,1961
5503,604,3226
1256,1264,3341
1640,1245,2047
197,162,2116
4242,2936,2540
3813,3284,2873
4540,3234,2075
1831,2363,697
3052,2425,2252
457,1276,3062
1334,1917,1524
360,906,995
3598,2520,1454
5873,3158,2962
4075,1109,1584
3702,2030,1489
3000,1760,3238
4562,692,1438
570,1115,278
519,517,3124
2784,3610,2534
5319,878,3052
30,3555,2093
1838,512,3441
5584,3178,1308
1110,36,1473
1489,2445,1605
5096,534,3233
5380,799,3099
1339,2893,490
2387,2624,2682
2811,1562,3542
5828,276,135
3790,2087,1974
510,273,2461
2895,927,1072
2225,3098,2149
5878,266,1862
199,2507,2148
2266,2689,2101
3472,2517,1622
2648,3018,3440
4014,1806,1433
3200,1972,3403
5664,2914,40
578,2557,192
5967,1111,3614
5043,2431,3522
1491,1720,1631
3162,1880,2207
5655,2765,1438
3057,3017,2013
778,725,87
5337,2993,645
225,2584,299
77,2781,3282
2995,3479,405
5396,2251,3536
1604,2957,1487
2879,41,1888
2720,3364,56
3595,3415,1874
2000,788,463
5510,1610,1547
4725,255,3142
3825,753,836
1464,2320,2313
3793,852,1529
3608,2048,177
2335,2579,1312
557,3245,3230
2317,708,884
818,1326,532
781,3454,246
3139,3652,1803
2209,3133,2401
2923,2687,273
35,2846,3418
5176,1900,1547
3708,2083,3249
4114,1334,353
375,3135,1662
2113,798,2455
3468,2482,1690
5538,2453,1043
2897,2301,3241
865,2043,527
697,3097,3604
4162,1849,1156
1737,2846,988
3856,364,1384
2977,320,521
3900,638,2195
3181,1768,638
4906,641,394
1260,3434,2892
2916,124,3180
1936,3541,2501
1857,2836,1692
2192,866,361
414,1884,3335
4823,3586,417
258,2738,2473
1525,290,282
1325,2772,1095
4244,2660,2478
5366,3241,733
723,3292,52
3738,1828,412
2014,1750,2068
3205,639,1823
5033,2807,2375
4049,1670,1653
5314,1188,517
3772,981,562
5255,920,2354
67,2100,1386
3948,1611,2721
4582,448,3373
270,40,2063
4941,1395,507
4918,2871,3454
5586,2463,2740
2106,133,2327
70,1883,1821
5830,274,2451
2080,1895,2353
281,3294,3549
2568,3691,208
4446,2609,2026
6028,186,1986
2935,3508,4
3397,2045,1733
4556,566,2509
4065,2726,2799
4076,1018,2320
2986,2862,762
3542,2993,1310
2408,890,1618
1434,2898,2138
3006,705,3576
3213,2385,3175
4277,2340,3118
3533,1760,3007
2166,2507,1462
1023,3286,3145
1453,2380,1787
4132,85,555
2375,2733,1546
1861,2298,3476
2537,269,1397
2845,2987,964
1299,810,1601
1461,2002,678
3249,3214,1123
4011,768,1695
1880,1474,2031
92,3682,405
5224,192,1015
5709,287,1014
5819,2419,595
1259,3593,2167
3106,1221,572
2715,2443,603
2168,2959,849
2182,968,3298
4737,448,1459
2444,1900,2424
385,3211,1431
1687,1468,129
5598,1997,2141
774,274,3316
259,2503,566
4978,406,439
1832,2398,1661
5295,991,3503
1637,2073,742
3863,37,1311
4929,3369,1712
5025,1819,2184
4181,431,1965
4902,214,1201
735,2175,1883
19,2305,799
3047,2871,3032
4608,3566,1591
2880,1524,630
589,1114,1283
2201,2471,352
709,3270,962
4939,2181,127
2626,2970,3354
2533,1431,3600
3701,647,590
922,244,946
2100,1833,2468
4677,2170,1631
5665,3443,602
5180,1385,3537
1372,1,304
3906,397,2031
1638,3384,3145
3238,685,308
432,1133,1146
151,3489,1584
1582,82,169
765,3070,3019
136,1991,1598
2034,2486,1071
4070,3666,2106
666,2666,2236
926,1537,2223
1900,1975,286
4960,2382,3028
5371,2768,148
134,3010,1121
1064,3146,1969
2089,3419,1865
5948,2985,292
5963,2020,1565
2268,502,1386
3086,1035,2087
5719,665,1040
5575,2985,1186
4758,2099,3529
1297,1225,1900
4493,203,2709
3095,1693,3122
1108,2772,166
3843,3005,422
5777,1253,1013
3,3142,1471
1706,111,3301
2284,2936,405
4576,508,1545
5823,1900,2470
5478,3052,1555
5638,1986,1625
746,1886,980
2695,1631,2830
5339,1200,1103
4291,3553,241
2572,49,566
1691,3085,3620
4408,2648,3038
4333,532,3426
4145,520,301
718,2550,2476
2991,451,912
4792,169,1594
3017,581,909
5632,1249,2766
2018,2390,602
1172,3121,274
3487,926,2086
2797,206,1264
3452,366,649
1492,1671,3686
4589,1521,836
4208,1781,1844
3896,3195,202
748,1611,981
110,1168,2333
5693,2669,2620
2575,1271,207
2865,1773,2431
5150,523,1248
3093,3632,2115
3949,3373,975
2719,2119,3127
1783,3444,1602
3362,3214,3455
303,2386,139
298,256,2102
1378,3398,1723
918,2379,718
521,3422,21
363,398,1965
5037,366,586
3276,2458,2300
672,3652,2753
5509,2732,1567
1473,3158,299
3512,700,3521
1305,3289,129
5480,3063,2697
407,1950,189
760,372,3423
2288,2458,2129
2588,286,2693
2341,2364,2885
2810,1174,1804
5540,3119,2425
3510,3028,1311
3042,266,3210
2620,492,2790
421,94,2862
5327,3231,2722
3275,390,2899
367,630,2071
933,1095,624
5017,150,3015
2313,1286,2998
1125,3291,1083
5689,1505,1300
1353,1209,1670
4386,2797,641
3251,1858,676
5241,2039,3263
1184,3279,113
5959,3421,2065
767,353,2705
1810,639,3596
2750,3616,2804
3071,320,950
3909,1400,3635
2522,3380,2211
3901,3314,1521
924,118,2800
1273,948,2803
1704,3630,2468
4750,1154,926
1118,2416,746
3672,2708,884
3829,245,268
4685,1154,188
3610,2187,538
1414,566,2794
4555,3598,131
1883,2271,1188
5146,279,3066
4221,172,1645
5621,3605,2841
4418,3523,444
5440,3094,3235
2743,1115,1962
3352,1271,1833
2634,266,1427
2486,1732,1385
4997,1743,3104
1681,1631,3520
1630,694,3071
4037,3541,962
3041,1237,2088
2241,1285,2133
4258,634,2413
619,1562,215
5876,3541,1253
710,1957,2337
1881,832,155
2136,629,3590
5601,1545,2682
4769,1424,901
3460,669,2477
5931,281,2395
1383,1440,2862
1320,2880,1590
1041,691,2171
4765,1828,1133
1038,641,34
3517,3618,249
5090,2704,2705
3892,1023,3587
2462,2428,1670
4846,1910,2169
5322,318,1360
405,775,1804
163,35,654
420,287,941
562,3405,377
986,2934,954
5692,639,2836
1520,2993,1795
4144,1210,744
5904,1180,162
1738,2222,201
3121,3476,1680
4407,1466,763
2636,2229,1287
352,2164,3098
2942,2491,261
5431,3193,50
3954,2708,2227
4887,2598,2375
5720,307,1503
2057,3586,2425
2415,871,2458
2869,1667,3186
4783,342,1486
48,307,1974
4800,906,51
5391,3423,2511
1051,2123,2913
2971,2941,1645
2319,2353,3314
2933,2190,3246
1585,3684,2501
3955,533,1784
5134,2455,255
5181,226,1559
2150,1239,2970
3652,178,3430
449,345,2580
3777,1865,830
1007,2345,473
3513,3118,105
4626,2255,449
1142,82,3611
4772,487,2102
4455,2106,2625
5617,1998,1904
4458,300,49
4061,3423,2178
1425,3649,3702
297,3632,1037
5906,423,2113
3326,294,3549
4224,2760,226
5474,3149,2353
328,1684,2561
452,1473,3365
4668,2268,2557
5019,2875,777
5681,135,2149
1805,184,1627
3443,760,1694
1478,1653,1557
5076,985,2379
4791,1327,538
5628,1528,272
5607,3195,1773
3543,1419,2252
335,1264,1025
3731,969,728
2485,2682,1804
4425,630,1058
3660,3295,2394
3122,2151,1995
5979,775,3464
311,2207,3605
892,1419,2342
5433,2057,3418
4275,3261,3191
5648,241,1495
4676,1240,3398
2435,3687,310
239,183,2410
1505,3151,1788
830,2047,515
4241,1949,1159
5866,3125,3003
3568,191,3423
2495,1745,1064
3439,2442,1724
3682,3138,2324
4282,3402,1707
2176,3336,2287
3108,926,1486
3803,538,1019
811,3513,1108
1780,127,485
1699,2525,461
5254,3452,1557
4082,1431,2839
2356,2685,3138
3264,1178,3352
5527,192,1785
442,1950,1188
4316,3005,982
2067,531,3512
5620,1653,3284
2418,2830,219
2673,1993,1711
253,3008,299
3508,1894,1310
1978,2595,2902
1636,1662,3338
615,2846,2877
3828,1239,1381
4344,3622,781
4267,1617,549
5853,3360,1692
5941,2844,1218
4450,2212,3338
652,3584,127
5244,1911,2512
691,2664,2611
4503,2258,236
639,1119,302
3824,439,479
1271,2745,2984
5894,692,656
1722,2804,2272
11,296,2401
5497,1847,501
3155,3106,126
1177,1871,3015
2401,1354,1015
862,1839,1841
1162,1833,676
867,685,353
4803,884,1715
2818,2626,3027
3037,1495,1938
3145,2971,1946
1384,1487,80
2354,2186,3062
5708,2304,3126
1382,2243,2936
4547,3505,814
988,3192,3405
1736,1247,274
4080,473,496
5404,710,1654
3727,265,784
1212,286,2944
2645,3509,287
5594,1895,1112
4413,214,49
2309,1011,2465
1165,1642,453
4197,3529,814
1777,2773,940
2871,3387,574
634,1071,3316
3915,2750,3400
958,2913,2291
1229,1267,1480
3893,2809,3409
3756,2546,2381
856,3435,2954
4039,1317,3231
1044,2688,3003
3186,3062,1930
4754,264,1989
114,1760,3668
4098,2671,2867
1964,494,810
3059,132,3571
5871,148,3419
2554,2261,917
4825,316,3092
2846,3257,2476
923,3321,1127
4308,1578,2102
56,1144,639
5083,3157,3137
4440,1066,2472
825,1926,1336
4038,2121,447
2440,2150,397
3317,386,1230
2581,3575,1636
3383,191,2908
664,1629,3266
2163,3018,1905
3515,1462,3629
4035,3329,2210
3231,3330,2205
1841,3175,3429
5434,2917,3365
2366,2422,116
745,902,2803
5486,3566,3053
502,1875,942
4940,1574,2372
2426,1849,3252
3413,18,2546
2310,2174,962
5753,267,736
524,2458,194
2852,1454,766
478,2563,1733
3938,3158,3610
5849,60,2976
3873,1557,2908
1644,3015,385
69,844,2843
658,3441,104
3105,471,2100
1821,406,2977
2932,1833,2849
4957,2282,995
1914,678,2956
3453,173,3015
4315,1,266
5088,2170,943
2697,320,641
243,1947,2659
181,2422,2322
4292,1155,1888
4491,1461,900
4808,2303,1597
4662,168,195
3845,2987,1008
288,2462,2764
1792,3578,2604
4532,3606,2971
534,3031,1284
150,967,3224
219,1361,935
3880,2258,3523
2819,2777,3562
5444,1912,405
863,1062,2165
4381,3409,2164
1758,2972,1809
3475,1874,2822
3890,3117,1006
5606,1995,2306
451,1557,3575
1700,348,639
5519,2431,3296
2301,507,3378
5729,820,2993
605,2378,2800
1759,431,2626
730,1891,839
2347,1855,3652
3065,1847,1486
5555,3398,721
3290,622,745
5896,2449,2167
1885,223,1635
4782,3330,949
413,702,1635
5341,1078,1016
4209,3681,2694
4245,824,3035
4326,2099,425
1263,62,2679
2221,1899,3224
2670,489,2608
3376,3288,3246
1982,1200,888
1432,2909,2333
5645,2032,227
2700,948,1653
1485,2900,3268
14,673,1438
5123,418,639
3331,3620,3552
4467,245,1109
1620,40,3489
983,887,265
315,359,1421
1394,1801,1201
869,3438,1965
5128,1833,2913
4755,2517,2034
2790,2986,3665
2003,3112,26
108,1749,70
1010,479,1101
4921,296,299
3710,2971,3008
1527,2531,1683
4814,3541,1315
1526,2551,3341
3674,3008,1611
4811,2263,3243
2098,3088,199
229,1344,1267
3683,2999,1607
5265,1992,1444
751,274,2028
4307,1617,307
485,1089,753
2878,2151,2224
1181,222,744
2508,2680,1358
2358,1231,3337
1456,1345,2705
3214,1038,3673
4545,307,127
3211,678,2638
2922,3292,2088
1476,1830,1051
3320,3632,2990
5687,3237,1611
5121,2329,3554
940,2374,2867
2498,405,2889
251,3123,2860
707,538,837
5882,3595,3374
2843,2439,1670
5422,405,3364
4656,731,2609
5237,814,2140
191,690,3673
703,855,3629
2863,1271,1252
512,3271,1243
1068,3687,2471
4624,3119,2797
1713,274,227
2086,2944,3209
3311,2413,2014
5449,2832,1069
564,241,1864
1407,2683,2041
2351,1222,1796
1250,3322,2326
3226,763,490
2557,422,1662
3926,2080,1221
5026,3062,3131
3216,2722,473
5952,745,577
5955,1706,3173
1966,1829,2293
3916,1417,3218
5985,819,1155
2202,3460,1240
4984,1832,1438
1237,2808,2660
1389,1775,1612
5473,424,2491
5145,2622,192
5810,3055,639
3748,1760,2283
5577,718,967
1183,3176,1587
1632,2030,528
943,3615,1332
4806,2211,147
930,287,1451
2046,2167,399
4139,342,179
5441,236,3436
2639,3555,3419
3752,2654,1220
379,639,358
1292,880,1378
3820,3339,3518
1209,1161,1008
895,3595,2416
4999,8,2039
5188,1290,2705
1244,1584,90
2526,2394,3287
5152,1509,2165
1097,1385,1327
4507,3304,2411
1072,3492,2409
5816,166,1112
3554,1278,3517
649,1239,1988
4178,1512,678
1709,601,3667
1120,1598,3704
1233,3329,1411
4712,1573,3075
913,648,938
5281,2847,2626
1143,2241,1549
5137,3235,3144
16,345,3427
2306,2286,2240
40,2508,1240
4451,1001,199
3164,2099,3496
2214,3147,2241
5069,747,1500
3332,1719,3586
4856,1591,2320
3284,2037,3686
4159,3494,480
1987,1503,413
1111,1156,3071
139,308,591
1472,2660,3477
378,3471,309
4514,521,2764
1420,1784,2679
4871,2194,1986
3765,2557,663
324,1486,2180
925,1226,2608
4660,1539,3151
5659,3365,849
3123,1172,1594
2652,3018,3361
2758,2761,3687
2186,3367,3084
5895,1710,1749
3516,163,840
165,2400,1900
5682,565,3546
1979,1786,3598
2804,1996,2169
2062,1174,2204
4927,3392,119
3104,1642,1652
3905,1753,1611
3265,1475,3072
3159,3363,2559
4045,1670,2793
1074,56,1014
3714,2709,3346
1091,2597,679
5490,1456,3402
5945,2839,2175
386,924,1519
3334,2417,3681
5212,1589,223
5320,752,1092
316,2098,3106
1090,2741,540
2788,234,2805
2429,3128,956
4231,122,2597
5118,2676,446
1285,1339,3031
2545,396,1117
4312,3415,1373
4701,1858,3006
1858,2777,3525
5127,3235,2538
1913,3353,2823
2929,698,2462
4,750,2013
2664,538,1930
3271,2308,1102
5582,1788,3477
2553,538,3088
2888,2333,1946
973,899,3373
2424,1945,3523
5581,918,3300
1573,292,1254
837,428,2154
5724,448,2857
4865,3499,2582
1230,1849,246
4428,50,1722
1789,3685,3365
390,3640,1826
366,935,3387
5722,85,117
5116,3083,775
5740,1059,509
4005,1978,2259
677,3145,3005
5935,1931,239
1342,1248,2779
1001,2431,14
2357,2244,2013
3445,1155,2444
2920,453,1101
4663,150,701
3147,1075,1740
1203,192,2635
2194,2215,19
1397,435,3475
5335,3528,2675
1974,1883,398
5235,814,2267
2272,16,1341
4182,35,241
444,2013,3540
3671,2448,1099
5220,1037,1644
1109,156,2324
23,2772,1662
1332,3477,2016
5455,2344,1015
1360,1717,938
2873,127,3040
4087,2827,829
2105,2836,3143
4897,1369,653
1862,1272,648
4976,3615,3158
5514,2553,3537
5660,1891,3604
28,2446,2338
1990,1823,2304
24,2518,647
1679,1900,493
4321,1461,1710
2203,2541,3583
504,1844,2614
5971,2333,792
4776,352,2963
611,2518,3510
99,2763,1986
3694,3604,2454
233,1412,2390
1234,2102,2794
1458,1755,3681
5695,3106,3060
3530,1986,191
1161,3560,408
3080,2465,1631
2229,2284,1254
2836,2940,1631
2061,762,3009
1668,1218,1586
4745,1066,576
3640,2598,2113
1439,2932,2010
5192,2509,1771
548,995,271
5637,241,1652
5958,1537,2462
4531,2231,1121
3858,313,2886
2519,2980,905
4189,2815,2489
4374,2909,805
2659,249,1052
2047,3120,1393
2103,3100,1900
3307,102,1069
89,334,567
2463,1046,2993
667,2273,3041
234,711,564
3227,3486,1895
2834,1810,3282
1744,2515,3346
3587,1071,1581
145,1809,3704
1595,161,946
5498,3609,422
2004,2146,3003
1495,663,1049
1442,320,1348
2320,1926,243
4698,129,2817
330,2909,1480
1231,427,1786
5018,287,221
608,1397,1225
4066,2102,151
172,3018,1689
2721,1158,3286
959,3576,2190
4246,2760,2505
2823,2966,556
4877,1081,2034
3734,2363,2462
4173,1152,2827
3684,65,1598
2555,2184,1479
4813,26,1011
5656,3039,549
3218,2567,2641
3729,2853,2846
4834,3201,1361
5310,3353,2410
3644,2449,3234
5222,2608,756
5831,290,3265
1905,2628,989
5785,2220,1451
1045,1953,3696
5796,3218,2582
4268,26,1574
1642,312,2999
3114,127,817
2293,2071,1906
3855,1318,2805
857,170,1730
6024,202,779
4628,1338,1132
2712,3587,2085
2394,3492,3697
5024,25,2014
1310,704,763
4786,1642,3412
5342,1482,1872
1771,937,2211
1105,986,1201
5573,2101,2790
3792,1620,540
4954,192,1548
5525,3652,1728
3962,2986,1450
2376,3402,3470
768,135,2128
1365,2805,1137
541,3430,75
4156,1297,988
5027,3467,2232
3074,1037,1181
3007,2409,538
347,1495,2450
1080,1645,2433
2891,1486,58
1482,1770,184
3087,2445,2334
2251,3117,2336
2728,934,1253
4584,196,3193
2910,1927,299
5476,2066,12
3279,2452,1880
3996,3128,2735
5800,1911,1771
2445,1498,2374
3118,1662,3332
3201,1789,1773
358,3297,2050
3767,1096,2535
3574,1410,192
2987,3615,387
579,327,197
4472,3673,3652
3794,1307,1141
5313,1135,939
2230,2449,3604
1817,2766,365
238,326,1922
12,92,3154
5567,2401,304
3655,3500,695
2346,292,1310
5677,838,1238
4530,947,1174
1634,1312,2870
5399,1011,1185
2464,2197,319
1054,1986,3120
1890,2830,399
1720,225,1503
1786,394,2049
4212,2562,2582
635,2460,374
5108,3404,3238
4993,1790,2832
499,1695,1854
1193,2830,633
3232,3388,2226
2451,853,2772
